,y
173546,1583.92853541888
137744,1651.002380118773
190770,1649.5510278847007
129818,1605.8812504244097
26387,1614.6363480869315
96089,1665.5253465866142
118913,1647.8444674752425
90965,1637.1632541710935
143602,1607.150959934587
104319,1620.337202923941
104644,1671.8992097704518
161450,1601.1011900719925
71612,1621.4615739653411
151841,1762.756209383075
134503,1655.380731340962
55298,1664.7210420062777
84028,1608.5487807504285
31570,1646.7372787234533
49038,1627.6788702112956
33047,1643.7861983884004
87860,1583.9974094707748
175654,1664.9298127956597
154184,1634.2883978437296
113055,1640.7009581571742
120313,1616.859251991005
179278,1651.7902956399778
184058,1651.3444395799231
99478,1650.6461839337962
164492,1620.0072269038126
5454,1692.346543907896
113061,1608.5185180493986
29877,1639.1884042882205
15632,1637.827852938757
115622,1647.880411543368
59111,1608.2961128505344
18936,1591.2575444950933
184459,1648.984383511021
168768,1625.6128543541265
1280,1637.1702315032478
76529,1607.7003713316778
132938,1722.0316594481455
86520,1768.908126134725
82400,1616.7012992161535
65168,1616.2777606867912
64056,1623.5316814017065
33466,1620.42127102391
142700,1630.399110445286
124785,1626.8325750843508
86070,1633.6214285549383
89385,1632.4050363546207
66301,1767.3520124209683
91775,1645.2678253276388
166832,1603.3818481702297
75304,1581.9038110569625
153959,1649.1513702502511
77732,1649.8429189481249
158256,1663.528740270679
176471,1605.8797671413065
128929,1654.1373839686314
181862,1621.2569230827055
110283,1613.1515022060828
98714,1639.8343656336117
106418,1619.7888375507284
180878,1592.6771009378656
125523,1644.7754545040698
111349,1618.7257013432536
18012,1706.4444889781769
71870,1621.987811557031
171418,1628.7632038530392
50492,1647.8854002501555
136073,1655.4255862532807
3723,1701.3420803134024
187861,1650.6107832264745
55164,1607.306505599303
102850,1654.4533978042598
198854,1719.3288574894486
49519,1603.96986708259
158927,1656.0224505255162
56923,1651.2748433938602
19944,1590.541756107457
35695,1597.2485906882207
135712,1619.4814940872704
60482,1667.3594939669738
197414,1629.569819879045
193669,1753.7745199536412
5701,1608.0158829859315
108216,1653.6969565670358
104698,1609.7363339892668
53438,1756.109562208172
41437,1667.835951391369
117314,1648.7740402268182
102346,1630.6425551678683
6315,1648.010490719082
57971,1580.0608332948268
194938,1745.916006318503
28066,1758.9389332149108
109487,1734.9144015932118
175164,1618.3154412172453
148136,1687.964935549748
91932,1621.7312750905298
167923,1642.283295575121
196257,1685.165808215878
46775,1587.5015126986148
13392,1619.517225921229
57154,1774.6744207991987
144621,1674.1655960028131
83089,1666.566413061766
16201,1640.330352262665
49903,1648.645971245102
124219,1712.150629791
90579,1654.5819723493955
130968,1629.178053202661
95538,1629.7297438377748
166748,1623.2754085670806
7252,1646.285743966627
20173,1691.6639567623763
61722,1611.9445196100664
10739,1716.9043512269868
90719,1690.5109312068475
143359,1631.3384414996628
174332,1738.4924939915747
105297,1625.7050749423124
71389,1618.6845095146964
172023,1680.054966433372
180209,1844.592528651528
53703,1624.881251854754
151212,1593.7755844088708
148658,1614.9308466310358
123011,1660.6168773602808
43593,1686.0918698384996
36192,1647.71941712415
56013,1659.9055178710255
98278,1644.229055847103
65066,1636.7019536374014
123415,1654.565321555263
95376,1605.6986492723745
141529,1632.1745897896608
140874,1600.124143946529
146918,1612.7771171775823
135864,1643.7881458922282
61585,1603.9039804409697
187897,1818.0803680135327
178418,1655.4227038403487
99586,1695.808563557464
77654,1642.620015815568
63548,1602.8079992563837
50966,1611.940290199299
54293,1625.928585847106
59175,1614.0894366690038
163219,1667.7383967471287
35346,1607.666279707457
178829,1759.1677355362033
127128,1668.0942677966104
37142,1660.0528784326214
2739,1618.6119735829373
58757,1602.4775314584772
153320,1603.1252045490164
38986,1694.9309369794362
110441,1759.6408268315738
159978,1617.3158297264636
108069,1739.0466231616872
101823,1690.9478698528724
12591,1649.2354664804616
165778,1848.2934807037625
197257,1644.2280753444718
2877,1634.2104052013842
83201,1625.27066341343
193534,1577.3418442881505
52714,1787.275135953806
109657,1615.4618057121056
17951,1731.3835135294275
106897,1589.7030336667794
172336,1605.7742650143878
42587,1640.0783017736503
158502,1634.8778422864814
25098,1601.532749087164
195333,1634.123076224762
113247,1628.0054229382852
148758,1656.037719229717
171393,1658.8383825774204
125115,1646.054101489832
146623,1781.7644741329138
116441,1643.8493659280437
82266,1629.4333574474922
130299,1656.6307336522823
70401,1587.9445219276645
9538,1672.3964521440157
182025,1630.8051111146654
77223,1660.6340599340665
80849,1672.6036639516076
20297,1678.1071893197764
55940,1682.484238931363
63822,1615.1388095509692
174883,1652.081897220205
42100,1634.0598833540105
63633,1692.8958997306092
94729,1625.378650469972
138961,1627.5987946607363
163162,1643.8278906810692
162030,1634.9600212234054
90499,1625.4851167880445
100953,1718.271043175774
119455,1627.3495451953356
33801,1658.456057385726
180985,1713.6267954730756
173935,1652.2662388496117
125030,1610.6038992980898
151100,1684.85042353121
67401,1630.807625804065
120239,1600.8563929206405
40953,1653.3999614452864
153346,1613.4192392910795
96903,1752.20019244886
52603,1625.3251694450205
157553,1620.7135233435458
41210,1592.439687523383
143778,1701.610615522755
148452,1632.671474488655
157740,1675.7792825960007
176023,1615.6181659022002
198713,1632.064303437667
91819,1646.2317848412183
101739,1658.589736583562
137459,1646.611739116547
85280,1645.2201077317236
476,1647.0570013411009
43025,1649.8048296031968
134088,1628.8446949626623
51575,1647.2872623325438
174740,1691.3705835587014
118554,1675.2795629006291
97150,1655.7340455218662
186853,1645.175702611088
139520,1633.5210098435064
34208,1760.9906919411078
175313,1661.9432484541132
49492,1617.8679491286798
114317,1619.0733607592786
108890,1622.424966865483
101979,1672.8379859828897
67418,1631.2507929745868
178167,1659.006904926251
190598,1616.6215288715878
13087,1599.721757886276
122700,1643.0497165022102
195996,1772.8056711062495
47299,1642.652126890037
156979,1746.0700104298032
152379,1820.0606425434175
72641,1639.298880636499
4256,1618.9028942095492
96810,1847.1590018794911
70244,1651.9968126260924
60164,1630.5963785595156
138568,1634.76941396769
60395,1627.2551768857634
15826,1656.3614158087555
11363,1595.1413837492787
37863,1589.4549228904157
90060,1631.1167870663403
157064,1724.8418491727796
104787,1672.5353808969285
172289,1644.6576570594718
122675,1704.6821806360697
125170,1615.5743665170005
134283,1620.6947423801453
129625,1608.7421365349503
94901,1677.313502065724
169045,1656.4563436778294
158241,1614.9431763436164
186868,1787.5870174294812
80230,1689.7668867418415
1556,1639.3229510303206
24534,1879.0156339752189
24452,1620.4323407976274
47197,1659.1341278788789
114976,1598.562556806694
76621,1759.53509030555
100944,1663.7333729560116
133890,1650.5502684184014
26793,1643.0619405187372
142412,1622.5879525828848
66572,1636.9092051110645
173158,1648.253086237481
116426,1643.7142296502525
93788,1660.2186208682149
159837,1672.8742519380555
100783,1641.282084239302
10661,1777.5837419518523
25012,1614.1935901162294
37443,1631.7240362170503
10517,1613.5414155635444
160451,1595.636203038864
189305,1616.6319931750488
50779,1701.2719768227814
92141,1595.0246284064838
158188,1651.1497414319076
62285,1786.8703390371593
118779,1604.887791184116
77114,1618.8824046768889
22944,1618.8126742571956
41550,1661.130050945023
164953,1624.145221287726
24744,1642.6005555816848
9924,1594.3858463759393
84957,1635.2765087372138
59271,1616.255522348633
115628,1640.8476975703636
87919,1625.1671113433774
40593,1641.3939323491156
2247,1659.8062883846594
9688,1610.6952641043167
116236,1613.603091454837
169393,1794.3794094521943
161954,1620.675080065544
180544,1651.7808965715506
172050,1905.0929914614812
132803,1630.914229429828
184061,1742.45310170009
122722,1664.8638074508765
89456,1655.5912475517207
77133,1658.602309648763
99078,1585.3888587901754
136437,1613.484707797923
197991,1601.344893079973
76661,1639.6851836159435
93801,1610.7450476106246
47986,1613.6847962648924
27175,1619.1205470196242
54947,1603.1583208252307
171952,1646.868002735972
148190,1757.8436923158076
116568,1622.8505690341156
198178,1660.9199662978322
11939,1626.5912833637694
109635,1757.529959191756
113188,1660.0949175937835
30271,1698.0078446644752
105902,1723.146644202581
62920,1594.290337747979
100283,1629.341171862406
63784,1607.3162846541754
187168,1628.2387521099995
188685,1593.79322445232
91398,1628.3359055772223
46080,1623.5378255073708
90165,1655.0362959873976
85092,1664.7777487873968
55081,1646.085387919699
196558,1615.972352871904
44033,1664.2940809111935
96584,1619.7246186090565
115378,1620.117432925817
172666,1702.5657440958391
133576,1733.7322089680008
18582,1621.3687307167534
27051,1703.4729111178758
14619,1640.4192842191446
177234,1596.6248318241978
70505,1663.8783388522588
5885,1803.025054791395
153585,1695.4425903162346
57863,1716.2031534125451
70702,1656.1150485066323
79631,1616.788661561461
102253,1619.1093969516764
111547,1633.288077585218
116695,1633.4766738842184
107342,1612.7035960911046
110376,1612.2435861966208
191209,1753.0451488391068
102661,1575.0522241407266
192084,1623.501302736987
197315,1638.635081864759
165240,1777.891303623347
129869,1683.9050950334029
124122,1582.071997846515
81595,1647.4675990143685
45306,1648.6333999492758
34567,1694.3449837204885
198526,1646.2946245530984
130190,1719.6448140484683
179734,1629.117860817633
179413,1663.4678222782154
158457,1613.247191733883
65376,1811.821797895078
95313,1668.0169955719653
85547,1644.5150890401264
92480,1673.750306614054
175840,1591.6553078519892
85748,1616.5745064821704
74157,1600.8622735402591
186059,1687.6918630262412
94597,1625.903865734564
127840,1752.3705819462791
180060,1624.6766357392582
51244,1607.9457293588223
62328,1589.5251939295165
32801,1619.9120552619152
175670,1734.0629294507048
33193,1626.5378489668008
115206,1599.5829197552628
52094,1624.97452280808
13460,1894.059422599026
88365,1571.8558836845064
186200,1642.6042579574005
92780,1637.7404168480944
185323,1595.3466763589756
171132,1666.397079461721
40409,1622.4638976896658
34708,1661.2246345617666
81523,1607.393242276272
4462,1787.7555845676677
190941,1667.7298791760722
175456,1624.2781337144988
86586,1626.2143018607696
72896,1656.581142621385
185666,1641.0860215900436
37946,1702.5905190350104
92420,1607.1125189393213
83398,1638.3823143490015
123488,1651.486121855155
171827,1625.0493223316266
91462,1651.6161349729095
73004,1640.7281725707458
2019,1711.4994359390353
115705,1683.05477881174
113740,1688.1682812305592
13705,1619.513754876138
45648,1654.0872767478245
110383,1771.046797433772
82100,1657.5746376202355
158681,1606.905823833598
156489,1601.3581946802708
134662,1630.0965306252256
32761,1619.2644968591344
89662,1626.080477318926
77665,1662.6777978830412
120078,1641.7693410797349
103003,1610.8836874021576
3853,1648.9354210222157
130071,1696.8275142558466
151833,1601.3559725035238
46051,1638.1997927929451
133741,1608.1715721016667
33105,1648.6921334497968
153599,1633.43777529417
24318,1655.0969917679251
199757,1637.5249517423315
43040,1631.012886397254
138991,1715.8092667684157
148609,1614.4012218553223
177640,1613.7371432602072
9996,1650.867842073245
5116,1622.6318613093376
69208,1583.9246974277896
155993,1685.0828981994796
93404,1673.301030194809
145463,1644.7476074149577
177987,1613.4471947624745
102959,1672.4863930743015
124224,1785.4095803977702
121427,1638.3413578859818
173083,1679.0760651263174
74909,1652.632868722463
157248,1717.1513740088665
49778,1722.3438343098126
160913,1608.3824419104408
16214,1691.7944718407482
91162,1655.6754260431458
56197,1659.544301083076
190722,1652.140278308645
88358,1604.691068382176
172902,1712.1105539175508
42212,1671.063300884592
43602,1599.7308853051964
144223,1623.1019390893314
121692,1626.9757518497784
152097,1655.7609128203417
11523,1664.015575875686
113969,1648.6834200512778
157368,1593.3744334376338
69918,1615.402931928539
56690,1648.1851239507218
194981,1728.9424167635943
194164,1677.189751512371
188280,1632.443416998627
178640,1644.3212404875744
36119,1613.7481668938754
107636,1648.2880185013344
103348,1663.845135720364
22560,1626.725937966004
51823,1602.6263757391516
79802,1698.7272912905664
93513,1605.8950058079515
166840,1612.927024701759
110301,1625.1986927660405
68308,1636.2594066475783
119990,1700.5077202662233
61056,1584.286321243772
18098,1611.1247613768342
197489,1665.0702156961245
176162,1635.294505428924
136836,1598.1094187635383
30769,1604.836539986402
167775,1598.0374821792043
136989,1612.2190917428643
143261,1718.1372461713838
133535,1598.6114915947685
190203,1659.2903227213037
18654,1673.8857213627628
89365,1781.788937714171
127463,1626.2806533258845
100472,1658.746696649417
154565,1664.8459288719082
149171,1628.1135742880354
153184,1753.0116285156732
22084,1582.8890947841708
53604,1642.7581896543809
61560,1636.3433193602657
120362,1623.403797508434
58513,1717.5646728014065
96407,1652.5803760484937
172878,1640.601880883154
25910,1625.658396953078
197492,1663.892421480174
140766,1589.670338089661
198137,1635.775298416909
37997,1613.8412446453144
119758,1611.1151166633
25531,1617.4453952371937
28897,1648.952463647572
195283,1606.3084795162729
66352,1636.587709015682
150314,1620.9161679374029
82780,1632.422156054499
199389,1643.341809785969
42028,1622.3109240265906
106458,1684.9591818695974
1662,1620.141446287841
118721,1647.0223599293297
181735,1594.071949586207
196596,1664.2095630962233
105538,1619.1061974734105
29961,1600.1357311386992
150669,1627.47846293255
23441,1617.575875413091
93147,1625.6623170609944
25972,1777.6194956223585
14344,1619.7712258937138
163802,1699.0217547217703
180557,1633.1769128708816
130674,1608.1267063876392
11864,1656.456875920715
154856,1802.8982393949536
153179,1634.1936147878
133731,1924.0414302301112
17715,1599.3611332318833
90707,1639.19926801562
94710,1645.1986462384768
53330,1720.810140030163
192570,1671.9234667469032
163845,1680.2412070671676
3312,1664.3877171252188
125722,1686.217620182137
72921,1649.9827324032676
106314,1589.70960518888
14162,1634.1085735825334
198090,1677.327445952014
141970,1615.3355003580823
50829,1630.7002150766386
165592,1599.1777303543024
155601,1688.26801000971
142930,1670.9768082930836
154563,1660.5465393041356
98563,1646.2982126588838
119229,1616.6941448672328
102255,1633.729063418212
30440,1657.0964957825845
119259,1727.3305904494196
112053,1801.3211407306503
77021,1668.7100562259775
75220,1641.336282433812
184208,1705.4036291071382
79958,1629.4042799992478
97500,1627.1462902818687
167130,1597.4928222282008
175586,1666.965380562569
31458,1612.9958496181655
10523,1631.088367004313
3776,1648.170241064199
76801,1729.1504912640933
609,1650.0588484894324
48511,1652.385459907696
160243,1613.1366232008572
194687,1638.8081808939396
109315,1648.4045540896525
41093,1734.3712293179651
115581,1653.617177195648
159142,1651.454456897181
180551,1677.4589907667407
20792,1681.2090263774464
13201,1645.8147956620903
153645,1818.8625485659168
121871,1666.3288025534523
122673,1652.3860884123892
179198,1622.5293688400006
155736,1597.4692271306446
69970,1645.720747978605
128080,1723.445492800346
84995,1671.6737126020746
173391,1635.5933638398387
186350,1736.2191336899991
54647,1642.5762327357554
23546,1616.2487498804082
105663,1628.4046165058055
45764,1632.295259816237
131079,1622.3729489338275
148929,1683.221839531593
193168,1647.8658556312562
148747,1641.8419608729855
19463,1704.2695039609698
60079,1659.0590109148848
103716,1609.7905080557173
99815,1614.8180004554074
162487,1658.57035526108
37867,1611.4788670771368
28147,1625.965623051069
121766,1655.1202924939414
75022,1640.3166493934425
95959,1645.2371823390924
19324,1654.683110876286
105870,1618.6663194943224
46543,1771.0912356671738
92667,1609.222320257973
146399,1604.709885117829
22860,1713.231484189368
16903,1647.0260531030751
16035,1627.69629941864
115408,1697.8908476753274
42861,1660.6486467640962
52711,1626.8890197683756
156098,1664.2286131447845
11017,1641.4976113993257
139139,1676.9184057170028
116893,1627.3957701041516
123570,1619.7556864541832
6129,1612.3675788464584
174868,1625.8322994952307
136460,1739.7504965396524
154939,1576.4701912778
100395,1608.0654852830896
170369,1764.3070643608132
64987,1697.1915635936898
108698,1606.1582364170467
77358,1621.8578831919144
144464,1643.821819445778
152257,1584.0888366108557
97956,1721.1487381536422
11246,1638.631119374016
69894,1618.300840791544
134995,1669.4746148955328
148106,1637.1701122298512
198149,1760.344053479498
29189,1632.7386517038367
148392,1622.479599449116
193268,1600.8090078157816
64664,1725.6708751487774
11782,1655.350286764037
32227,1625.2769862679188
3637,1600.5156111250592
166384,1723.4302310974242
167036,1724.407752612176
34149,1631.740972545711
60772,1724.4242209891734
182965,1603.794720719193
44137,1647.944071375846
37721,1677.8002821263838
45853,1708.749804933614
192176,1687.8837146518138
132986,1675.8668281003172
196990,1654.5209937752024
3925,1601.5623579150667
190248,1600.4495855825892
30768,1646.8660886829953
32489,1658.6712583665883
46401,1628.4720417696606
15626,1630.5361304301998
3018,1641.0928226558258
163615,1833.0684376926704
72482,1637.4438454200906
96174,1644.4293900919006
178431,1651.0433114459236
73716,1594.4846338030768
178205,1659.753086261289
108065,1643.576278313954
19752,1653.609421270154
147973,1623.2579993943395
75756,1747.7692585974155
90530,1675.3453056624992
64773,1613.731251761977
183629,1637.0113191836983
169189,1614.1244238302158
166357,1691.9244319073784
83853,1649.482729307997
115761,1629.990845630586
129952,1721.5058518727526
57571,1611.0821759627242
33232,1666.0595297861184
39518,1638.839294740266
94704,1644.5882938820068
88531,1666.9804719607737
31207,1692.1854011009425
185563,1623.352286789276
61174,1648.6110425340955
40301,1639.6537439064905
57115,1774.2913531003496
192566,1603.785212126831
145540,1773.5493467098008
39383,1731.925036470705
139122,1628.7986156779386
43390,1701.3624768905856
160477,1620.7674518091355
180002,1595.317608819808
194577,1624.977231968801
40911,1583.2197703499555
199937,1581.5379042751922
118453,1592.5330531792858
50599,1789.0216627290883
44044,1699.1139355155904
112211,1855.6397303154292
179866,1649.3169972704509
146039,1732.6939494480805
106986,1621.74237094103
19952,1586.6603903038074
143442,1591.762110605738
156229,1619.092841701896
101099,1601.1782259333309
49226,1651.0038627107572
163803,1643.753325090038
161701,1722.9535652245968
123180,1587.7814798093332
75410,1617.7303824944163
184444,1639.0684185606808
146346,1659.802049572578
172673,1652.074353097934
99285,1747.04784644015
74120,1623.6256651009262
135282,1618.8515861532785
41376,1628.51249771249
22778,1629.3671048238489
29999,1692.3737328509026
38109,1637.96199329565
196649,1744.229239182515
122047,1652.8889223674369
190645,1639.169422810235
105018,1609.063267306798
180124,1646.1344278461036
95398,1636.399393339044
9231,1621.09388465009
84722,1651.6804082851418
144921,1659.0938079778157
71448,1634.103992753866
183882,1658.025192411323
168462,1712.1975621589572
171388,1654.2832324111837
35359,1693.9881097328798
46141,1589.0324454765014
116600,1830.3212116685452
130846,1664.0568596456806
52595,1648.3397804534168
73612,1647.5030994730937
155933,1685.8538239911172
40010,1597.0550676277242
27455,1692.641162677116
25335,1639.3127558046997
98826,1620.8638900546982
154600,1629.447829642868
126758,1647.6934758664163
58011,1742.2816675430115
67570,1663.267866086511
127408,1659.67944335086
142655,1812.6902496876032
164710,1584.0847280511628
118603,1630.3676398553491
106902,1622.519971295983
154460,1613.642558503682
104107,1647.0991191269052
135235,1609.8964146794865
164241,1668.1341683981946
41818,1609.2632820864308
97853,1636.2544595924116
28451,1606.2303203081
176769,1680.342118838752
132258,1651.0782375547406
161367,1679.2008616967114
144188,1657.5028128325714
77940,1680.0681868192992
32973,1684.6190975492414
73603,1641.5493515290125
131113,1641.2772427233808
30531,1649.9744700248127
21851,1613.797951653457
175143,1610.9060184406635
139047,1620.793231774407
139427,1638.4324710098344
91305,1598.8348252108349
89006,1648.4927888494358
185450,1658.053912646961
146686,1632.9989954385435
65966,1675.8221449811444
34572,1655.1286073273952
9337,1644.3594422203446
185589,1742.4720881953351
22662,1650.3707793574065
51924,1613.9259429764663
67594,1805.2284792065284
142711,1621.7602320909257
70315,1650.5723648340102
90978,1586.8088367623047
139205,1582.8388587187374
37928,1826.0691314904732
34663,1730.6246527749154
105412,1610.5242909146411
91999,1619.786122274158
68982,1626.3992263221878
118451,1609.8053322606374
33111,1597.7923419862532
78866,1595.453272817274
111649,1608.5839576544204
197237,1613.2586174382454
192578,1619.7757628569452
88521,1631.4268268614344
97752,1642.461508306263
72330,1623.52676655224
95632,1620.744409086447
14048,1838.596328408721
23712,1601.4540001124697
103802,1653.765043431429
137734,1654.621562955842
187596,1705.4676923616632
64491,1627.1559427112195
68631,1611.0484761513742
91902,1706.8759752971528
81548,1580.283910578825
189567,1628.360321298646
142283,1814.0385340782104
42262,1634.5968476338403
24547,1608.0874604294945
168458,1636.7394865390895
47171,1649.432668632057
175445,1627.419564715866
177100,1610.0404434234651
83869,1655.6370284640984
29156,1612.7661653530704
115302,1708.44983910073
61906,1644.3082315682946
151378,1624.4186429496624
155793,1703.7351674544338
192275,1598.178689878417
95844,1879.650500626493
66656,1627.4138550816192
172648,1757.821060415495
16907,1624.3202674558197
21276,1735.4170353474572
127489,1704.7132997518372
191601,1754.0773312041204
93926,1674.088159953298
167921,1626.642363439041
10754,1680.874869481078
101224,1635.21272298464
151908,1674.1277722445534
28032,1609.040534193136
40311,1664.5887098564162
72686,1662.9257312373047
146511,1626.5798293685375
194700,1659.5497939726242
111301,1588.734301318405
34188,1647.70704672455
39272,1640.1061285905191
105319,1620.576439897177
110528,1647.3010019015758
140997,1796.175977482136
8885,1644.7473261263656
18824,1634.2107100889746
159320,1735.5224385143665
124736,1655.2330608372033
173979,1668.5950572438924
68123,1635.431271571886
135618,1617.4945419568694
130427,1626.5440647216865
34637,1625.2498220373632
194216,1641.5938386249857
125082,1639.6422372152076
35375,1620.071927456347
75619,1633.6061839915906
171670,1622.4957194698509
51305,1633.1121462926817
59071,1634.7348663341447
23002,1633.4519707812478
65428,1655.1533636556717
193433,1640.3138871176768
10872,1604.46814853971
5859,1636.4618026388675
87324,1621.3452122930948
19166,1615.384060459967
33037,1811.6494460150052
115669,1682.24282818528
63317,1636.0035738911245
18349,1650.860945181106
102765,1654.9086898472176
175486,1599.1933143480146
48037,1649.8400735540497
145519,1585.8913144508076
87078,1617.7127540427216
53067,1644.293514967257
100024,1654.8690123252604
198785,1663.344555543298
29031,1660.3402531501438
2602,1639.3402853318446
13024,1655.348286099301
39590,1650.447510428249
52974,1642.6100304104236
105272,1631.8864853582566
6625,1623.5413042112723
80984,1651.4760308733034
61395,1648.0544186157583
121509,1594.5389599729133
90936,1681.471275983666
63834,1631.1226385311445
39128,1773.964385502421
196920,1707.9651438030555
184738,1590.6082102539488
162670,1719.946943056296
28316,1637.9858260905391
8834,1635.0554961313137
180753,1662.869779794627
192467,1618.8111570885455
104642,1662.4718921902684
48829,1619.777419577625
152885,1626.9501817754067
182520,1652.8462916788308
150843,1665.083553508375
193137,1603.8877423550755
51567,1682.238015505456
93451,1649.0488692821546
159486,1661.653035189081
23531,1731.8655602544875
83381,1875.2543336984972
80842,1659.3141052911787
15693,1706.1009884862538
68798,1660.5602011178337
94171,1593.3051935844012
172228,1606.1820736805855
77012,1716.5776448243826
166468,1620.1663719152075
128543,1618.0203491369496
87196,1693.7833744728289
19114,1646.6478944598125
66283,1596.5710872761238
55724,1663.7080844146951
33027,1660.3065490365311
30704,1599.4956003929472
194766,1656.0415061881774
150102,1584.0677548556887
91887,1610.3152769800404
66447,1632.7361354488648
33589,1658.9445357042855
189116,1632.1147374348952
138609,1624.6599036448397
13337,1654.1295618483236
136972,1670.8625548550638
109394,1620.8254359460734
6534,1635.5121235170905
41286,1588.6486011374952
107139,1637.490072149886
38381,1621.973414972336
86308,1677.8742035327157
132186,1705.4861529589289
173933,1600.5057668600975
47952,1630.2694632372245
63213,1662.536779850852
68797,1656.7210545701537
129795,1663.8942564799984
129178,1620.0805125602683
22432,1688.9251838146672
159791,1709.490483382138
183879,1691.0693503815287
7849,1638.8902019829434
48379,1651.6763928238754
127178,1694.7948252534536
152322,1746.9347723946878
86289,1633.542209203951
197226,1796.5873762562635
100070,1617.1989711825584
56343,1645.732092250223
109808,1660.9980743405458
174944,1637.45235420233
18608,1597.5404828646615
5127,1705.2493047692656
19003,1707.6578621642727
163527,1662.2411783056532
39000,1628.2699043161715
157005,1619.5751928693885
189125,1692.2500707620704
180647,1649.5534706922128
191165,1620.4383855990816
148837,1616.1196076273104
126267,1671.3856022057996
24885,1652.9139015279368
45777,1627.004196032263
129063,1660.5168899775308
111686,1611.2106714401266
107709,1614.68380995868
26955,1642.838695194619
64070,1640.3417003996178
85506,1647.1184478064604
171309,1646.495586825083
138781,1634.763134356671
68138,1602.4120407934288
159853,1655.56106211498
136229,1646.0666394575053
51056,1621.1730462216533
152453,1604.5953179562275
156444,1620.0447623218608
16316,1640.438307561169
144709,1666.168394212942
152775,1604.3284657690422
178857,1636.764071433515
122396,1608.3646342969298
49486,1648.066524428447
150087,1606.2870946168305
126036,1613.8008975028606
179659,1630.623358073752
34927,1745.0945978991786
90346,1649.700960064266
66012,1626.8408616343793
125963,1626.8895751917512
184124,1835.0559075803585
12445,1671.2029323060513
66358,1660.3794019987672
192010,1651.4096903056509
17530,1638.9180682633416
89781,1640.2888554417962
186716,1703.557889392493
72303,1721.1735242411355
19656,1692.9877897006588
95750,1649.2693509049636
150419,1668.0680915236878
37328,1634.9078006602876
144664,1655.1650104957762
92610,1894.868604488254
57223,1615.3986877744028
174645,1650.0793528344143
191866,1631.276868981391
95403,1708.190483162307
158802,1618.2246478859684
196379,1701.8505735372878
70211,1605.479731729973
28253,1642.5643030993544
168174,1673.3556892758647
47826,1602.5120452569818
76519,1677.2126289770515
107517,1610.3041739192756
148107,1672.4485323949225
158022,1666.8901053131897
136302,1696.5368770600596
33307,1633.7736778048486
27030,1622.7114356687414
196493,1690.5849544830355
12122,1656.9366560669837
162746,1608.269793640235
128583,1660.5362169504372
139010,1745.0445776274908
18211,1658.7858006521587
83825,1664.2971761922104
22286,1630.351567222071
13872,1686.6600332430507
198942,1723.6304205667757
14163,1649.909159766286
129457,1647.8181230812263
32623,1637.204011187023
146098,1596.2852306263158
141343,1620.6362683509017
60467,1631.696963663769
95341,1645.556130099921
180390,1653.0865860328042
151627,1632.432235269907
76614,1665.0591227632992
23187,1773.7786175026718
47960,1645.649026188819
49902,1710.7206777834565
43609,1636.7327636934588
184362,1727.9131081061792
193453,1695.7260084517584
10837,1615.2773259079368
154294,1633.9321304761318
155016,1747.4471882684174
75280,1669.381777939078
186419,1676.405171822223
164882,1642.1864999465636
106720,1646.617474304195
76531,1654.7100614502126
152915,1714.0200419154935
71654,1727.288335146455
154817,1610.5765052511113
125270,1655.6305582538614
144209,1652.5772041645475
101650,1742.345664995155
12190,1608.5694460608213
35707,1655.7420850557128
31900,1658.2096494460568
175567,1629.315269255351
13832,1600.4671708027258
32362,1702.394637692632
189869,1617.5712857110618
193423,1797.643515958228
168065,1623.3195669905097
65976,1645.7582289559025
61680,1710.0749814684336
9130,1735.8026194303054
183194,1635.2516555212208
63806,1680.967129146219
55650,1586.448080778688
7915,1694.281187620109
171254,1650.2616247788644
15511,1615.8780146687047
35459,1593.6324870474118
117395,1642.2058842474034
113259,1643.0294934379967
51471,1623.2287603792745
107302,1672.7607037872042
158378,1780.7266380250876
178166,1650.4088614590692
185741,1591.388846174263
160643,1735.9598688937872
101175,1598.275350189065
79623,1629.5100707176605
79596,1666.3570615058052
155989,1644.7813931967455
13086,1621.220329062607
62475,1604.6267797476528
23091,1633.8551965431377
41432,1684.8405633082923
15172,1643.447019394436
151156,1690.1281621955593
165998,1646.6742044125854
198955,1643.6197708785314
51995,1621.4705631999727
170839,1598.4993609212509
94660,1645.1608832729828
159330,1628.469443258498
83100,1646.034209693644
176399,1622.959705312347
44148,1653.9786815114664
88817,1691.1825022307858
139658,1654.552868875808
44418,1612.617933681522
85146,1740.76484859663
76889,1630.6081887238397
191268,1632.8873923717313
98881,1811.968633883339
151297,1605.785041408386
100100,1627.8231317388472
98967,1643.960597260122
36865,1618.4852552018883
45231,1645.308906514038
96947,1622.5743426205208
147860,1650.7982515381543
80879,1630.0519505607508
136000,1626.4530002370363
197521,1655.947410848025
162614,1721.8897987768732
86802,1696.984982828156
76989,1583.139972805887
45519,1599.8079727122388
25092,1568.798889141841
59547,1660.258190297
38141,1642.08504880726
194854,1663.8714494107896
80503,1702.4828981769824
77926,1621.869214441525
149444,1622.6974646426331
56851,1632.2938147006555
4728,1658.4298201215904
28570,1659.387229001039
153234,1615.7812589144676
155456,1626.3231916249683
82426,1640.1944380875889
125943,1617.3712099824063
197620,1644.7406301984156
191371,1621.0075324643465
142352,1740.5114112013232
50323,1638.7872563078067
183739,1631.934674050914
